縣市,路段ID,路段名稱,緯度,經度,費率資訊,電動車充電樁,位置描述
HsinchuCounty,A0P,吳濁流路,24.830629348754883,121.01363372802734,平日08:00~20:00每小時30元，星期日及國定假日不收費,無,光明一路-文平路
HsinchuCounty,A0T,莊敬五街,24.82509994506836,121.02749633789062,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,光明六路東一段-十興路一段
HsinchuCounty,H18,竹東鎮工業一路,24.73073959350586,121.09400177001953,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,工業一路8號-龍鳳路
HsinchuCounty,H15,竹東鎮莊敬路,24.74220085144043,121.08674621582031,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,惠昌街-興農街
HsinchuCounty,H03,竹東鎮杞林路,24.736440658569336,121.09192657470703,每日08:00~21:00每小時20元,無,長安路-杞林路116號
HsinchuCounty,H19,竹東鎮新正路,24.732479095458984,121.09153747558594,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,中山新生路-中正路
HsinchuCounty,P01,(縣府特區)縣政八街,24.827329635620117,121.0109634399414,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,光明六路-光明五街
HsinchuCounty,A0I,縣政六路,24.824230194091797,121.01141357421875,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,光明六路-福興路
HsinchuCounty,A2Q,嘉豐十一路,24.809499740600586,121.03621673583984,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,文興路二段-光明六東二段
HsinchuCounty,H04,竹東鎮長安路,24.735780715942383,121.09371185302734,每日08:00~21:00每小時20元,無,中山新生路-仁愛路
HsinchuCounty,A0R,勝利二路,24.822620391845703,121.02657318115234,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,莊敬二街-莊敬六街
HsinchuCounty,H09,竹東鎮和江街,24.720640182495117,121.09249877929688,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,和平街-和江街2號
HsinchuCounty,A2K,高鐵停二,24.810300827026367,121.03291320800781,平日08:00~23:00每小時20元，星期日及國定假日不收費,無,復興三路一段-復興七路
HsinchuCounty,A4B,自強三路,24.815040588378906,121.0167236328125,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,興隆路二段-文興路
HsinchuCounty,A0D,中正東路路橋下,24.838300704956055,121.00634002685547,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,中華路408巷2弄-信義街
HsinchuCounty,B05,湖口鄉鄉公所,24.90096092224121,121.04826354980469,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,達生路-忠孝路
HsinchuCounty,B01,湖口鄉和愛路,24.903770446777344,121.04759216308594,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,中山路二段-民權街
HsinchuCounty,A1O,科大二路,24.820350646972656,121.00933837890625,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,縣政二路南段-縣政九路南段
HsinchuCounty,A1F,光明五街,24.828699111938477,121.01004028320312,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,光明五街-縣政九路135巷
HsinchuCounty,A1E,嘉勤北路,24.82625961303711,121.01738739013672,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,嘉仁街-嘉仁街
HsinchuCounty,A4I,聯發街,24.83007049560547,121.02554321289062,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,十興路-智慧二路
HsinchuCounty,A2U,復興二路,24.810029983520508,121.03687286376953,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,光明六東二段-嘉豐南路一段
HsinchuCounty,A1C,縣政十四光明十光明八街,24.8272705078125,121.00379180908203,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,縣政十四街-光明九路301巷
HsinchuCounty,A4R,光明六路東二段,24.819490432739258,121.02915954589844,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,自強南北路-嘉興路
HsinchuCounty,A4A,自強二路,24.819419860839844,121.01609802246094,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,福興東二段-成功八路
HsinchuCounty,B02,湖口鄉中興街,24.901710510253906,121.04872131347656,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,中央街-中興街55巷
HsinchuCounty,A0E,仁義市場,24.83315086364746,121.01341247558594,每日08:00~20:00每小時20元,無,三民路-四維街
HsinchuCounty,A1N,科大一路,24.821090698242188,121.00984191894531,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,縣政二路南段-縣政九路南段
HsinchuCounty,A1T,嘉德街,24.82033920288086,121.01371002197266,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,嘉勤南路-福興路
HsinchuCounty,B06,湖口鄉郵局,24.900360107421875,121.04622650146484,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,中興街-民族街
HsinchuCounty,A1J,嘉勤南路,24.819549560546875,121.0140609741211,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,嘉勤南路-光明九路
HsinchuCounty,A3E,六家五路,24.806560516357422,121.0311508178711,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,自強南路-高鐵五路
HsinchuCounty,H26,竹東鎮鎮民代表會前廣場,24.736980438232422,121.09158325195312,平日08:00~20:00每小時20元，星期日及國定假日不收費,無,已塗銷(公務車格)
ChanghuaCounty,R521010,彰化縣北斗鎮光復路A,23.8740903330373,120.52417237549,系統暫停使用 | ,無,中華路至文苑東路
ChanghuaCounty,R510045,彰化縣員林市育英路,23.9662227353407,120.573739789474,系統暫停使用 | ,無,法院街至育英路474巷
ChanghuaCounty,R500010,彰化縣彰化市中華陸橋下,24.0754639256302,120.534545062955,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元(最多60元),無,中華陸橋下的計時車格
ChanghuaCounty,R510060,彰化縣員林市大同路一段 (?),23.9636441062542,120.579514184497,系統暫停使用 | ,無,正興街至浮圳路二段
ChanghuaCounty,R500012,彰化縣彰化市中正路一段,24.0828303597547,120.543721317869,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,中山路至站前廣場
ChanghuaCounty,R500022,彰化縣彰化市泰安二街,24.092822384297,120.547330035408,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元(最多60元),無,茄苳路一段至自強路
ChanghuaCounty,R521012,彰化縣北斗鎮學府路,23.878145942196,120.522342981547,系統暫停使用 | 當日最高40元,無,中山路二段至光復路
ChanghuaCounty,R510046,彰化縣員林市中正路(2),23.9495492596888,120.575799291038,系統暫停使用 | ,無,員林大道二段至中正路31巷
ChanghuaCounty,R510030,彰化縣員林市四維街,23.9509721903881,120.574598965204,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,光明街123巷至中正路
ChanghuaCounty,R500038,彰化縣彰化市介壽陸橋下,24.0643324997556,120.534086995923,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元(最多50元),無,介壽陸橋下計時停車格
ChanghuaCounty,R510029,彰化縣員林市中正路,23.9597089585771,120.571891008498,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,員林大道二段至中山路二段131巷
ChanghuaCounty,R510024,彰化縣員林市大同路一段,23.9633807551432,120.579655375451,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,三民東街至浮圳路二段
ChanghuaCounty,R510055,彰化縣員林市萬年路三段,23.9623565908987,120.573895147817,系統暫停使用 | ,無,和平東街至育英路
ChanghuaCounty,R510031,彰化縣員林市正興街,23.9608179286647,120.576899060648,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,大同路一段至育英路
ChanghuaCounty,R510028,彰化縣員林市中山路二段,23.9661302267027,120.571345937072,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,靜修路至大同路二段
ChanghuaCounty,R500011,彰化縣彰化市中民街,24.0846673772894,120.547109988255,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,三民路至中山路
ChanghuaCounty,R510071,彰化縣員林市南昌東路,23.9561794242008,120.57533365363,系統暫停使用 | ,無,民生路至惠來東街
ChanghuaCounty,R510053,彰化縣員林市中山路一段,23.9563127296551,120.569444611473,系統暫停使用 | ,無,員鹿路至光復街
ChanghuaCounty,R505035,彰化縣鹿港鎮自由路段,24.065207912415,120.438150503509,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,建國路至自由路239巷
ChanghuaCounty,R510038,彰化縣員林市中正路,23.9628047859975,120.571325564717,系統暫停使用 | ,無,靜修路至中山路二段
ChanghuaCounty,R500009,彰化縣彰化市和平路,24.0797723082406,120.540403365028,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,中華路至光復路
ChanghuaCounty,R510080,彰化縣員林市建國路,23.9675477738823,120.575993770778,系統暫停使用 | ,無,育英路至大同路二段
ChanghuaCounty,R500027,彰化縣彰化市旭光路,24.0731839771712,120.546568535606,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,中山路二段至公園路一段
ChanghuaCounty,R521017,彰化縣北斗鎮文苑東路,23.8753981233496,120.52700502856,系統暫停使用 | ,無,地政路360巷至復興路
ChanghuaCounty,R510081,彰化縣員林市雙平路,23.9645052268273,120.56902005335,系統暫停使用 | ,無,莒光路至中山路二段
ChanghuaCounty,R500029,彰化縣彰化市中興路,24.0698308341036,120.545109049948,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,中山路二段至介壽北路
ChanghuaCounty,R510086,彰化縣員林市民生路,23.9565952756059,120.57476604926,系統暫停使用 | ,無,萬年路三段至博愛路
ChanghuaCounty,R510022,彰化縣員林市三民東街,23.9596290881341,120.578478901558,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,育英路至大同路一段
ChanghuaCounty,R500017,彰化縣彰化市中正路二段,24.0723416767668,120.536201053423,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,站前廣場至中央路
ChanghuaCounty,R508008,彰化縣和美鎮忠孝路,24.1111828574913,120.49974010969,系統暫停使用 | ,無,彰美路5段至忠明路段
ChanghuaCounty,R505034,彰化縣鹿港鎮媽祖路段,24.0576008609177,120.425409957664,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,鹽埕巷至復興南路
ChanghuaCounty,R500013,彰化縣彰化市民族路,24.0736466228457,120.539749273449,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,中華路至四維路
ChanghuaCounty,R510085,彰化縣員林市圓林園 (2),23.9715398621521,120.577915678031,系統暫停使用 | ,無,橋愛街
ChanghuaCounty,R510049,彰化縣員林市中正路(3),23.9504614558745,120.575813699834,系統暫停使用 | ,無,四維街至中正路31巷
ChanghuaCounty,R500030,彰化縣彰化市崙平南路,24.0667099134378,120.527196745028,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元(最多60元),無,中央路到中央路
ChanghuaCounty,R510026,彰化縣員林市大同路二段129巷,23.9682119468005,120.576868461384,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,大仁南街15巷至大仁南街37巷
ChanghuaCounty,R510084,彰化縣員林市圓林園,23.9717943584892,120.576719269868,系統暫停使用 | ,無,大勇街
ChanghuaCounty,R510073,彰化縣員林市浮圳路二段,23.9656765275393,120.576863988034,系統暫停使用 | ,無,大仁南街至大同路一段
ChanghuaCounty,R521018,彰化縣北斗鎮光華街,23.8730319659291,120.522511011734,系統暫停使用 | ,無,斗苑路一段至復興路
ChanghuaCounty,R521020,彰化縣北斗鎮民族路,23.8703739812843,120.524265230607,系統暫停使用 | ,無,中正路至宮前街
ChanghuaCounty,R521015,彰化縣北斗鎮地政路A,23.8744100453083,120.524279671321,系統暫停使用 | ,無,文苑路一段至宮後街
ChanghuaCounty,R521007,彰化縣北斗鎮復興路B,23.8769732255923,120.517424060212,系統暫停使用 | 當日最高60元,無,中山路二段至斗苑路二段
ChanghuaCounty,R510077,彰化縣員林市大同路二段129巷,23.9687221804058,120.576836544341,系統暫停使用 | ,無,大同路二段至大仁南街15巷
ChanghuaCounty,R510043,彰化縣員林市至善街,23.9594196261559,120.565429891269,系統暫停使用 | ,無,至平街至至善街109巷
ChanghuaCounty,R500040,彰化縣彰化市南郭路一段,24.0732281014534,120.552918082396,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元(最多60元),無,介壽北路至寶山路
ChanghuaCounty,R521009,彰化縣北斗鎮中山路二段,23.8770708310885,120.520155766142,系統暫停使用 | ,無,斗苑路二段至復興路
ChanghuaCounty,R500006,彰化縣彰化市民生路,24.0818916964567,120.542505355892,系統暫停使用 | 第一小時20元，第二小時開始每半小時10元,無,三民路至中華路
ChanghuaCounty,R510039,彰化縣員林市中山路二段,23.9627465199669,120.571010297637,系統暫停使用 | ,無,靜修路至中山路二段131巷
ChanghuaCounty,R510075,彰化縣員林市員鹿路245巷,23.9562167467664,120.56323960257,系統暫停使用 | ,無,莒光路161巷至惠安街
ChanghuaCounty,R510051,彰化縣員林市正興街,23.961090316197,120.578425505832,系統暫停使用 | ,無,大同路一段至林森路
