縣市,停車場ID,停車場名稱,緯度,經度,費率資訊,電動車充電樁,地址
NewTaipei,010021,435藝文特區平面停車場,25.024243,121.452241,大型車計時60元;大型車計時80元;大型車月租3800元;小型車計時30元;小型車計時40元;小型車月租2400元;身障車月租1200元;機車免費;,未提供,新北市板橋區環河西路5段502號
NewTaipei,010027,板橋區浮洲橋下平面停車場,24.995184,121.438003,小型車計時30元;小型車月租2700元;身障車月租1250元;,未提供,新北市板橋區大觀路3段8-1號後方
NewTaipei,010016,板橋區溪洲公園平面停車場,24.985711,121.427811,小型車計時30元;小型車月租2700元;身障車月租1250元;,未提供,新北市板橋區滿平街84巷102號對面
NewTaipei,010015,板橋區崑崙公園停車場,24.99288,121.429337,小型車計時30元;小型車月租2700元;身障車月租1250元;,未提供,新北市板橋區大觀路3段160巷31弄5號對面
NewTaipei,150041,松政企業社停車場,25.085411,121.445729,大型車計時20元;大型車月租3000元;,未提供,新北市五股區芳洲一路、芳洲三路右邊20公尺處
NewTaipei,050246,Times新莊中港路停車場,25.050716,121.452144,小型車計時80元;小型車月租8000元;,未提供,新北市新莊區中港路430號旁
NewTaipei,170035,竹城長崎收費停車場,25.081193,121.374294,小型車月租5000元;機車月租500元;,未提供,新北市林口區文化三路2段115巷2號B1
NewTaipei,020053,家樂福重新店停車場,25.043098,121.467195,小型車計時80元;小型車月租8000元;機車計次50元;機車月租800元;,未提供,新北市三重區重新路五段654號/B1、B2、5F及6F(均部分使用)
NewTaipei,080060,福安停車場(鶯歌),24.964896,121.335891,小型車月租5000元;,未提供,新北市鶯歌區福安街68號右前方
NewTaipei,070074,國凱停車場,24.978087,121.419119,小型車月租3000元;,未提供,新北市樹林區國凱街19-1號對面
NewTaipei,050232,聯鈞榮富停車場,25.051345,121.446448,小型車計時80元;小型車月租8000元;,未提供,新北市新莊區中和街155巷24弄39號對面
NewTaipei,120010,瑞芳國民小學停車場,25.10803,121.804557,小型車計時20元;小型車月租1000元;,未提供,新北市瑞芳區中山路2號B1
NewTaipei,050128,Times 新莊中原東福前停車場,25.055086,121.46306,小型車計時80元;小型車月租8000元;,未提供,新北市新莊區福美街62巷55號對面
NewTaipei,030089,中和國民運動中心停車場,24.99308,121.488655,小型車計時50元;小型車月租4000元;小型車計時10元;機車月租300元;,未提供,新北市中和區錦和路350之2號1樓、B1
NewTaipei,050263,Times新莊中正路第3停車場,25.035621,121.449428,小型車計時80元;小型車月租8000元;,未提供,新北市新莊區中正路196號旁停車場
NewTaipei,170038,禮御停車場,25.080963,121.376075,小型車計時100元;機車計時10元;,未提供,新北市林口區吉祥路176號B1、B2
NewTaipei,020211,濟安三重B區停車場,25.073541,121.476515,小型車月租4500元;,未提供,新北市三重區國道路1段109號對面停車場
NewTaipei,140052,濟安三重(A區)停車場,25.074417,121.473039,小型車月租4500元;,未提供,新北市蘆洲區國道路2段40-1號對面高架橋下空地
NewTaipei,140070,民生街停車場,25.078479,121.474194,小型車計時60元;小型車月租4500元;,未提供,新北市蘆洲區民生街95號旁空地
NewTaipei,020110,苡富中興場停車場,25.051085,121.489103,小型車計時30元;小型車計時20元;,未提供,新北市三重區成功路63號旁
NewTaipei,010257,三民平面停車場,25.0207,121.479403,小型車計時100元;小型車月租3300元;,未提供,新北市板橋區三民路1段129號
NewTaipei,110077,汐止明峰二平面停車場,25.07138,121.63294,小型車計時40元;小型車月租4000元;,未提供,新北市汐止區明峰街57號對面空地
NewTaipei,110053,汐止區林森停車場,25.040567,121.624103,小型車月租6000元;,未提供,新北市汐止區林森街73巷3號前約100公尺處
NewTaipei,060084,全球科技特區停車場,24.983193,121.551125,小型車計時50元;,未提供,新北市新店區寶橋路235巷118號
NewTaipei,130120,Times土城科技路停車場,24.960049,121.422657,小型車計時80元;小型車月租8000元;,未提供,新北市土城區科技路/中央路4段49號後方
NewTaipei,040009,永平國小平面停車場,25.007883,121.505779,小型車計時100元;小型車月租4000元;,未提供,新北市永和區保生路25號1F/1~36號車格位
NewTaipei,070075,Times樹林學林路第2停車場,24.949675,121.380222,小型車計時80元;小型車月租8000元;,未提供,新北市樹林區學林路133號旁停車場
NewTaipei,130071,學成公園地下停車場,24.988405,121.450967,小型車計時30元;小型車月租4000元;身障車月租2000元;機車計次10元;機車月租月租300元;,未提供,新北市土城區學成路81號B1~B3
NewTaipei,130072,員和公園地下停車場,24.978805,121.442987,小型車計時20元;小型車月租3500元;身障車月租2000元;機車免費;,未提供,新北市土城區中央路2段59號B1
NewTaipei,040074,鴻霖停車場,25.002221,121.529517,小型車月租2500元;,未提供,新北市永和區環河東路3段與成功路1段93巷交叉口對面河堤內
NewTaipei,060018,新北市青少年圖書館地下平面停車場,24.959583,121.510895,小型車計時30元;小型車月租4000元;機車計次20元;機車月租300元;重型機車計時30元;重型機車月租4000元;,未提供,新北市新店區安康路2段151號B1、B2汽車格及B1/4~38、53、54號機車格
NewTaipei,050243,善美停車場,25.032546,121.433828,小型車計時40元;小型車月租4000元;,未提供,新北市新莊區中正路510號旁停車場
NewTaipei,010121,百揚大樓 MEGA TOWER 停車場,25.013491,121.466768,小型車計時60元;小型車月租4200元;,未提供,新北市板橋區新站路18號B2~B4、4~9F
NewTaipei,020169,台灣聯通集賢停車場,25.089403,121.487695,小型車計時80元;小型車月租6000元;,未提供,新北市三重區集賢路173號B1~B3/1~20、30、34~78、81、88~160號車格位
NewTaipei,110026,長揚停車場汐止站,25.065371,121.650435,小型車月租3000元;小型車月租1500元;機車免費;,未提供,新北市汐止區大同路2段169巷40號之1旁空地
NewTaipei,170054,新北文化二路停車場,25.080203,121.380385,小型車計時80元;小型車月租8000元;,未提供,新北市林口區民享路與文化二路2段88巷交叉口43號旁
NewTaipei,110035,便利停車場遠東地下二樓站停車場,25.061804,121.64547,小型車計時60元;小型車月租5500元;,未提供,新北市汐止區新台五路1段75~81號B2
NewTaipei,120017,瑞芳區漁會深澳漁港第二停車場,25.132018,121.820166,大型車計次150元;小型車計時30元;,未提供,新北市瑞芳區深澳路20號兩側
NewTaipei,020234,中纖大樓停車場,25.048583,121.474031,小型車月租5000元;機車月租1000元;,未提供,新北市三重區神農街50號B1、B2
NewTaipei,020035,新北高中停車場,25.08791,121.490657,小型車計時30元;小型車計時40元;小型車計時20元;小型車月租4000元;小型車月租2000元;,未提供,新北市三重區三信路1號
NewTaipei,030008,中和民享市場地下停車場,25.003581,121.474277,小型車計時20元;小型車計時30元;小型車月租4000元;小型車月租3200元;身障車月租2000元;機車月租300元;身障機車月租150元;,未提供,新北市中和區民享街37號B1
NewTaipei,020194,三重區永德平面停車場,25.073299,121.484979,小型車計時50元;小型車月租6000元;身障車月租3000元;,未提供,新北市三重區國道路1段18號對面/國道1號27K+984至28K+134
NewTaipei,110103,香帥蛋糕停車場,25.071866,121.651424,小型車計時80元;小型車月租6000元;,未提供,新北市汐止區汐萬路1段211巷26號旁空地
NewTaipei,090066,禮頓企業有限公司三峽大同路停車場,24.926567,121.366964,小型車計時80元;小型車月租8000元;,未提供,新北市三峽區大同路214號旁空地
NewTaipei,040050,永和國小平面停車場,25.002607,121.517415,小型車月租2000元;,未提供,新北市永和區秀朗路1段120號(1樓)
NewTaipei,050164,晟晁PARK停車場,25.03959,121.44266,小型車計時50元;小型車月租6000元;機車計時40元;,未提供,新北市新莊區中環路2段220號B1~B4
NewTaipei,050080,車堡寶實業股份有限公司中原場停車場,25.054501,121.447892,小型車計時30元;小型車月租6000元;,未提供,新北市新莊區中原路263號對面停車場
NewTaipei,080028,鶯歌工商收費停車場(活動中心地下室),24.939534,121.335067,小型車月租2500元;,未提供,新北市鶯歌區中正三路154號活動中心B1/17~21、23~41號車格位
NewTaipei,150004,五股區四維平面停車場,25.073995,121.4732,小型車計時30元;小型車月租4000元;,未提供,新北市五股區四維路與國道路3段交叉口
NewTaipei,070051,俊英街停車場,25.01018,121.42159,小型車計時40元;小型車月租1500元;,未提供,新北市樹林區俊英街123巷58號旁
NewTaipei,020235,苡富成功場停車場,25.050493,121.490419,小型車計時30元;小型車計時20元;小型車月租4200元;,未提供,新北市三重區成功路21號旁
NewTaipei,090065,詮營停車第一停車場,24.937614,121.363484,小型車計時60元;小型車月租4000元;機車計次10元;,未提供,新北市三峽區中山路220巷旁空地
NewTaipei,120020,鼻頭港旁平面停車場,25.124179,121.913496,小型車計時100元;,未提供,新北市瑞芳區鼻頭路237號對面
NewTaipei,010215,Times板橋大觀路一段(月租)停車場,25.00616,121.44383,小型車月租8000元;,未提供,新北市板橋區大觀路1段38巷156弄64號旁
NewTaipei,140029,珦湦停車場,25.076077,121.468708,小型車計時40元;小型車月租4000元;,未提供,新北市蘆洲區永安南路1段150-1號對面
NewTaipei,070076,金樹林停車場,24.980051,121.414996,小型車月租2500元;,未提供,新北市樹林區福順街2號
NewTaipei,010012,玫瑰公園平面停車場,25.025895,121.455244,小型車計時30元;小型車月租4000元;身障車月租2000元;機車計次10元;機車月租200元;身障機車月租100元;,未提供,新北市板橋區中正路437號及綠堤街41號對面
NewTaipei,010003,國光公園平面停車場,25.020841,121.453333,小型車計時30元;小型車月租4000元;身障車月租2000元;,未提供,新北市板橋區中正路375巷48號左右兩旁
NewTaipei,010002,廣福公園平面停車場,24.992,121.463698,小型車計時30元;小型車月租4000元;身障車月租2000元;機車計次10元;機車月租月租200元;身障機車月租100元;,未提供,新北市板橋區廣權路60號/公園入口旁
NewTaipei,010026,雙十廣場平面停車場,25.026942,121.471374,小型車計時30元;小型車計時40元;身障車月租4000元;身障車月租2000元;機車計次10元;機車月租200元;身障機車月租100元;,未提供,新北市板橋區文化路2段182巷7弄旁停車場
NewTaipei,230008,八里區渡船頭平面停車場,25.157038,121.435554,小型車計次50元;小型車計次90元;小型車月租1300元;小型車月租650元;身障車月租650元;機車計次10元;機車月租300元;身障機車月租150元;重型機車計時50元;重型機車計時90元;重型機車月租1300元;重型機車月租650元;,未提供,新北市八里區龍米路2段156號對面
NewTaipei,230018,八里區龍米平面停車場,25.157528,121.43607,小型車計次50元;小型車計次90元;小型車月租3000元;小型車月租1500元;身障車月租1500元;機車計次10元;機車月租300元;身障機車月租150元;重型機車計次50元;重型機車計次90元;重型機車月租1500元;重型機車月租750元;,未提供,新北市八里區龍米路2段150號旁
NewTaipei,070015,臺北大學特定區停一平面停車場,24.94535,121.378717,小型車計時20元;小型車計時30元;小型車月租1200元;身障車月租950元;機車免費;,未提供,新北市樹林區學成路481號旁空地
NewTaipei,140002,蘆洲區鷺江立體停車場,25.085972,121.476993,小型車計時20元;小型車計時30元;小型車月租3500元;身障車月租2000元;重型機車計時20元;重型機車計時30元;重型機車月租1500元;,未提供,新北市蘆洲區民權路26號
NewTaipei,180010,葉柏良停車場,25.00102,121.611217,小型車計次100元;,未提供,新北市深坑區北深路3段5之1號旁
NewTaipei,180011,老街停車場(葉阿田),25.000882,121.610243,小型車計次100元;,未提供,新北市深坑區北深路3段13之1號左側
NewTaipei,010237,新月停車場,25.027504,121.454873,小型車月租3500元;,未提供,新北市板橋區新月三街、中正路口
