縣市,停車場ID,停車場名稱,緯度,經度,費率資訊,電動車充電樁,地址
Taichung,06P0C0025A,西屯區-公有-銀聯三村P,24.16604995727539,120.65824127197266,10元/半小時,無,臺中市西屯區銀聯一巷與甘州六街交叉口
Taichung,05P0C0011A,北區-公有-建成P,24.155359268188477,120.69953918457031,小型車每小時新台幣20元整，停車時數一律以半小時計算。每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。汽車月租每月每輛新臺幣1200元整，另油電混合車停車月票則半價優惠。,無,臺中市北區40451台中市東光路346號
Taichung,28P0C0012A,大里區-公有-廣兼停五P   ,24.100919723510742,120.68968963623047,"20元/時，月票1,200元",無,臺中市大里區412台中市德芳南路81號
Taichung,02P0M0001A,東區-公有-大智北機車P,24.13661003112793,120.68789672851562,30分/5元，最高30,無,臺中市東區大智北路、復興路四段
Taichung,09P0C0005A,豐原區-公有-葫蘆墩圳平面P3,24.253690719604492,120.72081756591797,30元/時,無,臺中市豐原區三民路-新生北路
Taichung,06P0C0018B,西屯區-公有-惠來立體P,24.160240173339844,120.63960266113281,"每30分鐘10元，未滿30分鐘以30分鐘計，月票每月新臺幣2,000元整",無,臺中市西屯區惠來路二段1號
Taichung,06P0C0022A,西屯區-公有-福安P,24.185989379882812,120.615966796875,10元/半小時,無,臺中市西屯區福科路與福科路557巷
Taichung,03P0C0009A,南區-公有-德義P,24.1279296875,120.6772232055664,計時：10元/半小時,無,台中市國光路139巷
Taichung,04P0C0001A,西區-公有-(細停178)自立P,24.139780044555664,120.6714096069336,20元/時,無,臺中市西區自立街
Taichung,04P0C0012C,西區-公有-萬壽棒球場附屬地下P,24.146289825439453,120.6498794555664,小型車每小時新台幣 20 元整，停車時數一律以半小時計算。每 30 分鐘收費 10 元，以此類推，未滿 30 分鐘以 30 分鐘計，逾 30 分鐘以一小時計。汽車月租每月每輛新臺幣 1800 元整，另油電混合車停車 月票則半價優惠。,無,臺中市南屯區台中市西區向上路一段577號
Taichung,18P0C0003A,大雅區-公有-停四P,24.225780487060547,120.65667724609375,"乙類（每小時30元或每次50元），即小型車計時30元/小時、計次50元/次內，如採計時應以半小時計價；停車月票售價上限為月租1,200元/月內",無,臺中市大雅區神林南路180巷旁
Taichung,07P0C0014A,南屯區-公有-黎明P,24.15191078186035,120.63041687011719,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。,無,臺中市南屯區干城街、懷德街
Taichung,11P0C0001A,大甲區-公有-文武P,24.345590591430664,120.62647247314453,10元/30分,無,臺中市大甲區大甲里文武路１號旁
Taichung,28P0C0004A,大里區-公有-大新P,24.09964942932129,120.67948150634766,"20元/時，月票1,200元",無,臺中市大里區412台中市大新街15號
Taichung,06P0C0010A,西屯區-公有-何厝P,24.1627197265625,120.65342712402344,停車費費10/半小時 無當日最高優惠,無,臺中市西屯區四川路120巷
Taichung,06P0C0029A,西屯區-公有-惠中停車場(B區),24.165260314941406,120.646728515625,"收費標準：(1)汽車臨時停車每半小時新台幣15元，停車時數未滿半小時者，以半小時計算收費。汽車月租每月每輛新台幣2,400元整。(2)免收停車費車輛依據「臺中市公有停車場收費自治條例」辦理。",無,臺中市西屯區407台中市惠中路148號
Taichung,08P0C0022A,北屯區-公有-(廣兼停5)祥和P,24.162620544433594,120.72157287597656,10/0.5小時,有,臺中市北屯區太原路三段與建和路一段交叉口停車場
Taichung,11P0C0003A,大甲區-公有-經國路P,24.35573959350586,120.62016296386719,計時20元/時 當日最高80,無,臺中市大甲區台中市奉化里經國路888號
Taichung,09P0C0007A,豐原區-公有-葫蘆墩圳平面P5,24.25263023376465,120.71875762939453,30元/時,無,臺中市豐原區信義街-新生北路
Taichung,03P0C0010A,南區-公有-樹德P,24.118730545043945,120.65381622314453,計時：10元/半小時,無,402臺中市南區德吉街219-271號
Taichung,05P0C0009A,北區-公有-金華P,24.155729293823242,120.69164276123047,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。,無,臺中市北區興進路、雙十路(育仁國小附近)
Taichung,02P0C0005B,東區-公有-干城立體P,24.142959594726562,120.68775939941406,10/0.5小時,有,臺中市東區台中市自由路三段50號
Taichung,03P0C0007A,南區-公有-崇倫公園附設P,24.133710861206055,120.65795135498047,汽車：20元/時；,無,臺中市南區南屯路上(近忠明南路)
Taichung,27P0C0006A,太平區-公有-新光廣停八P,24.15888023376465,120.71565246582031,1、小型車每半小時收費10元，未滿半小時以半小時計費。2、汽車月租車輛每月每輛新臺幣1500元。,無,臺中市太平區育賢路與立功路口（賀緹酒店對面）
Taichung,07P0C0009A,南屯區-公有-春安P,24.135709762573242,120.607421875,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。,無,臺中市南屯區建功路、春安三街
Taichung,28P0C0007A,大里區-公有-公六公園P,24.11273956298828,120.67340087890625,"20元/時，月票1,200元",無,臺中市大里區412台中市永隆六街29號永隆區 活動中心前停車場
Taichung,07P0C0011A,南屯區-公有-惠文P,24.147289276123047,120.64385223388672,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。大型車雙倍計費。,無,臺中市南屯區惠文路、向上路二段
Taichung,06P0C0011A,西屯區-公有-協和P  ,24.176830291748047,120.62127685546875,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計。,無,臺中市西屯區台中市安和二街165號
Taichung,27P0C0004A,太平區-公有-新光廣兼停一P,24.162450790405273,120.70706176757812,1、小型車每半小時收費10元，未滿半小時以半小時計費。2、汽車月租車輛每月每輛新臺幣1500元。,無,臺中市太平區太興路10-18號旁（旱溪財神廟附近）
Taichung,09P0C0003A,豐原區-公有-田心路平面P,24.2364501953125,120.7231674194336,20元/時,無,豐原大道三段-田心路二段267南巷
Taichung,05P0C0002A,北區-公有-中賓P,24.154659271240234,120.6839599609375,小型車每小時新台幣 30 元整，停車時數一律以半小時計算。每 30 分鐘收費 15 元，以此類推，未滿 30 分鐘以 30 分鐘計，逾 30 分鐘以一小時計。汽車月租每月每輛新臺幣 2400 元整，另油電混合車停車 月票則半價優惠。,無,臺中市北區台中市五順街61號
Taichung,07P0C0004C,南屯區-公有-大墩國中地下P,24.14613914489746,120.63957977294922,10/半小時 當日最高上限200,無,臺中市南屯區台中市惠中路三段98號
Taichung,26P0C0001C,霧峰區-公所-本堂公園地下P,24.059539794921875,120.69951629638672,20元/時,無,臺中市霧峰區成功路222-226號
Taichung,06P0C0019A,西屯區-公有-惠順P,24.16448974609375,120.6399917602539,自小客車半小時10元  一般'重型機車半小5元最高50,無,臺中市市政北六路、河南路三段
Taichung,06P0C0031A,西屯區-公有-中央公園南側P,24.17609977722168,120.65509033203125,計時:20/時，每30分鐘收費10元，以此類推，未滿30分鐘以30分鐘計，逾30分鐘以一小時計。,無,臺中市西屯區河南路二段與甘肅路旁空地
Taichung,09P0C0002A,豐原區-公有-中陽路平面P,24.249359130859375,120.73634338378906,20元/時,無,臺中市豐原區420中陽路524號旁
Taichung,06P0C0001B,西屯區-公有-(停71)漢口立體P,24.16558074951172,120.66163635253906,"40元/小時(進場未停滿半小時免收停車費) 汽車月租2,400元",無,臺中市西屯區寧夏路80號
Taichung,08P0C0006A,北屯區-公有-三光P,24.168649673461914,120.69648742675781,10元/半小時,無,臺中市北屯區北屯路與北平路四段口
Taichung,28P0C0011A,大里區-公有-立新社區P,24.1064395904541,120.6972427368164,"20元/時，月票1,200元，當日最高200",無,臺中市大里區412台中市甲堤三街
Taichung,05P0C0007A,北區-公有-東欣P,24.153390884399414,120.67909240722656,計時：10元/半小時,無,臺中市北區柳川西路四段、五義街
Taichung,08P0C0027A,北屯區-公有-(廣停5)同榮P,24.197799682617188,120.6642074584961,10/0.5小時,有,臺中市北屯區同榮里新興路185巷與更生巷45弄交叉口停車場
Taichung,02P0C0009B,東區-公有-南京立體P,24.140100479125977,120.69059753417969,20元/時,有,臺中市東區南京路72號
Taichung,08P0C0030C,北屯區-交通局-舊社公園地下P,24.181190490722656,120.70037841796875,"汽車:15元/半小時，月票2,500元/月。 機車:當日20/次，月票300元/月。",有,台中市北屯區松竹路二段59巷5號
Tainan,81401856,裕文停車場,22.98191,120.24579,"半小時10元(第一小時以小時計，當日最高收費150元,月租1400元",有,臺南市東區裕信路237號旁
Tainan,89096035,和平公園停車場,22.977,120.2322,計時20元/時，12小時內最高180元,有,臺南市東區文化路100號和平里活動中心旁停車場
Tainan,40856918,廣二機車停車場,22.97435,120.21991,計次20元/次，隔夜停放次日重新計次收費。,無,台南市東區中華東路3段380巷西側
Tainan,81290486,長榮崇明停車場,22.98263,120.21621,計時20元/時，12小時內最高180元,有,臺南市東區長榮路一段83號旁空地停車場
Tainan,97100722,臺南航空站旅客停車場,22.94756,120.21636,"計時30元/時,當日最高240元時(跨日重新計費)",無,台南市南區機場路775號B1
Tainan,00363651,成德里立體停車場,23.00879,120.20286,一般時段：20/H；週四、週六、週日的18:00-24:00：30/H；身障優惠：停車費半價,有,臺南市北區立賢路一段499巷10號
Tainan,47927776,竑穗台南南一停車場,22.99384,120.21553,,無,台南市東區民族路1段17巷旁
Tainan,92442221,小橋公園停車場,23.02151,120.23381,計時20元/時，12小時內最高120元,有,臺南市永康區東橋里東橋三路201號對面停車場
Tainan,85766716-2,富安三街停車場,23.08148,120.28901,計時10元/半小時，當日最高100元時(跨日重新計費),無,台南市新市區富中街與富安三街交叉口
Tainan,81290471,民生路停車場,22.99796,120.18823,計時20元/時，12小時內最高120元,無,臺南市中西區民生路二段400巷旁空地停車場
Tainan,85744208,崇善路龍山停車場,22.98232,120.22109,小型車臨停每半小時10元；遇特定時段收費如下:星期一、二、五夜間19-22時，每半小時15元。,無,台南市東區崇善路25巷與龍山街55巷交叉口
Tainan,47940399-1,港濱停車場 (第一區),22.99386,120.15827,臨停：20元/時,有,台南市安平區安億路232號對面
Tainan,89021751,竑穗台南府連停車場,22.98394,120.21198,,無,台南市東區大同路1段200號197巷18號旁停車場
Tainan,47940406,林默娘停車場,22.99287,120.15683,臨停：20元/時，月租：3000元/月。機車免費。,有,台南市安平區安億路林默娘公園旁
Tainan,92442236,東橋五路停車場,23.024,120.23418,計時20元/時，12小時內最高180元,有,臺南市永康區東橋里東橋五路335號對面停車場
Tainan,89039534,開南街停車場,23.00812,120.22197,"計時20元/時,當日最高220元時(跨日重新計費)",有,臺南市北區開南街19號對面
Tainan,47940378,水景停車場,22.99951,120.15789,臨停：20元/時，月租：3000元/月。,有,台南市安平區安北路水景公園旁
Tainan,94286443,永康中華立體停車場,23.00072,120.23762,"半小時10元(第一小時以小時計，當日最高收費200元,月租2400元",有,台南市永康區華興街77號
Tainan,88918738,竑穗新營和平停車場,23.30004,120.30997,,無,台南市新營區新進路二段109號旁   永平
Tainan,81319060,竑穗富北停車場,22.9982,120.21158,,無,臺南市北區富北街2號旁停車場
Tainan,47927760,關聖里停車場,22.98516,120.24064,計時20/H，當日最高60元，月租1500元,無,台南市東區裕平路39號(東側停車場)
Tainan,00343706,文化中心立體停車場,22.97558,120.22099,"小型車:30元/時，平日當日最高收費360元，假日當日最高收費480元（跨日重計）。
機車:20元/次。
身障優惠：停車費半價。",有,臺南市東區崇明路386號
Tainan,81290514,東橋八街停車場,23.02071,120.23356,計時20元/時，12小時內最高120元,有,臺南市永康區東橋八街58號旁空地停車場
Tainan,89050713,平實公園地下停車場,22.99299,120.23643,計時20元/時，12小時內最高120元,無,臺南市東區平實路101號地下停車場
Tainan,89049982,台南會展中心停車場,22.92013,120.28639,計時40元/H，當日最高160元                        (跨日重新計費),有,臺南市歸仁區歸仁12路3號
Tainan,89096062,德光公園停車場,22.98029,120.21967,計時20元/時，12小時內最高180元,有,臺南市東區崇德一街16號對面停車場
Tainan,85766482-2,南科西側停車場,23.10785,120.3016,"汽車計時10元/半小時,當日最高100元時(跨日重新計費)/機車計時10元/時,當日最高30元時(跨日重新計費)",無,台南市善化區西拉雅大道與火車站善心西路交叉口
Tainan,47847561,新營綠都心停車場,23.30976,120.316,計時20/H，當日最高150元(跨日重計)，月租2200元,無,臺南市新營區民權里中正路23-1號B1
Tainan,89022098,竑穗新市富中停車場,23.08307,120.29348,,無,台南市新市區富中街132號對面
Tainan,88864091,竑穗成大勝利停車場,22.99301,120.22009,,無,台南市東區東寧路與長榮路交叉口
Tainan,50822121,臺南圖書總館地下停車場,23.02467,120.23767,平日20元/時，當日最高480元                    假日30元/時，當日最高720元              (跨日重新計費),無,臺南市永康區康橋大道255號B2
